Data_Type,기준일자,CustomerPO_Num,Customer_Name,STATUS,DO_Num,Item_Code,ALLOC_CW,Customer_Address,Product_Name,Power_Class,Tariff,WH_Code,WH_Name,WestEast,Segment,PCS,Pallet,MW,ASP,Revenue,CPO_PCS,CPO_Pallet,CPO_MW,PO_Date,Requested_Delivery_Date,Updated_RDD,Cargo_Release_Date,ETD,ETD_Lag,ATD,ETA,TruckingCompany_Name,Incoterm,Proof_Of_Delivery_Date,CPO_Status,Logi_Status
OSR,2022-08-18,2576-JB910110S_PT2,CED Greentech Fresno,CR,,492031332,CW52,,,,0.0,CA_S,CA GARDENA 14439,W,,665.6,,,0.53,634982.4,,,,2022-03-31,2022-11-01,,,2022-12-30,2022-12-30,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB910110S_PT2,CED Greentech Fresno,CR,,492031332,CW52,,,,0.0,CA_S,CA ONTARIO 2825,W,,665.6,,,0.53,634982.4,,,,2022-03-31,2022-11-01,,,2022-12-30,2022-12-30,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB910110S_PT2,CED Greentech Fresno,CR,,492031332,CW52,,,,0.0,CA_S,CA FULLERTON 2091,W,,665.6,,,0.53,634982.4,,,,2022-03-31,2022-11-01,,,2022-12-30,2022-12-30,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB910110S_PT2,CED Greentech Fresno,CR,,492031332,CW52,,,,0.0,CA_S,CA TORRANCE 1545,W,,665.6,,,0.53,634982.4,,,,2022-03-31,2022-11-01,,,2022-12-30,2022-12-30,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB910110S_PT2,CED Greentech Fresno,CR,,492031332,CW52,,,,0.0,CA_S,CA CARSON 2760,W,,665.6,,,0.53,634982.4,,,,2022-03-31,2022-11-01,,,2022-12-30,2022-12-30,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB909651S_PT3,CED Greentech Fresno,CR,,,CW38,,,,0.0,CA_S,CA GARDENA 14439,W,,166.4,,,0.62,188281.6,,,,2022-12-06,,,,2022-09-23,2022-09-23,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB909651S_PT3,CED Greentech Fresno,CR,,,CW38,,,,0.0,CA_S,CA ONTARIO 2825,W,,166.4,,,0.62,188281.6,,,,2022-12-06,,,,2022-09-23,2022-09-23,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB909651S_PT3,CED Greentech Fresno,CR,,,CW38,,,,0.0,CA_S,CA FULLERTON 2091,W,,166.4,,,0.62,188281.6,,,,2022-12-06,,,,2022-09-23,2022-09-23,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB909651S_PT3,CED Greentech Fresno,CR,,,CW38,,,,0.0,CA_S,CA TORRANCE 1545,W,,166.4,,,0.62,188281.6,,,,2022-12-06,,,,2022-09-23,2022-09-23,,,,CIP,,AWAITING APPROVAL,
OSR,2022-08-18,2576-JB909651S_PT3,CED Greentech Fresno,CR,,,CW38,,,,0.0,CA_S,CA CARSON 2760,W,,166.4,,,0.62,188281.6,,,,2022-12-06,,,,2022-09-23,2022-09-23,,,,CIP,,AWAITING APPROVAL,
3PL,2022-08-18,20220801,Solar Sun World,DO,DOCK22081702,12005560,,"1140 Monticello Rd, Suite C",,,,NJ,NJ ELIZABETH 201,E,,60.0,2.0,0.0,,,,,,,,,,,,,,,CIP,,,
3PL,2022-08-18,20220801,Solar Sun World,DO,DOCK22081702-1,12005560,,"1140 Monticello Rd, Suite C",,,,NJ,NJ ELIZABETH 201,E,,29.0,1.0,0.0,,,,,,,,,,,,,,,CIP,,,
3PL,2022-08-18,EPCP3670_PT3,"Duke Energy Renewables Solar,LLC , Jackpot Holdings, LLC",DO,DOCK220617_8-1,,,59WP+45,,,,GA_S,GA POOLER 5250,E,,216.0,8.0,0.0,,,,,,,,,,,,,,,CIP,,,cancelled
